affected_downstream_layers,closure_dependency,company_id,confidence,current_period_end,current_publish_date,current_ttm_impact,downstream_layer_count,evidence_types_needed,exact_information_needed,existing_local_evidence_summary,fact_count,first_batch_score,fiscal_quarter,fiscal_year,lifecycle_impact,preferred_source_type,priority,quarter_position_latest8q,research_request,research_task_id,score_impact,status,structural_warning,ticker,valuation_impact,why_needed
Latest8Q closure,EBIT_DIRECT|LINEAGE_OWNERSHIP_EVIDENCE|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE,972,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-03-28,2025-05-06,NO,0,EBIT_DIRECT|LINEAGE_OWNERSHIP_EVIDENCE|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE,Verify EBIT for FY2024 Q4; Verify lineage/source ownership evidence for FY2024 Q4; Verify source semantics confirmation for FY2024 Q4; Verify target collision evidence for FY2024 Q4,Phase 8G issue=FY_CONFLICT_DIRECT_EXACT|PRIMARY_CORE_INCOMPLETE|TARGET_COLLISION; source dependency=NEED_EBIT|NEED_LOCAL_LINEAGE_RECONCILIATION|NEED_SOURCE_SEMANTICS_CONFIRMATION|NEED_TARGET_COLLISION_RESOLUTION; structural context=WEEK_BASED_52_53,4,35,Q4,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,6,"Research official issuer sources for FY2024 Q4. Verify EBIT, lineage/source ownership evidence, source semantics confirmation, target collision evidence. Do not research other fields.",P8H-3-1145,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,GEN,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE,982,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-06-30,2024-08-07,NO,0,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE,Verify fiscal transition evidence for FY2024 Q1; Verify official period_end for FY2024 Q1; Verify source semantics confirmation for FY2024 Q1; Verify target collision evidence for FY2024 Q1,Phase 8G issue=PERIOD_END_TRANSITION_REVIEW|TARGET_COLLISION|TRANSITION_REVIEW|TRANSITION_SEQUENCE; source dependency=NEED_OFFICIAL_PERIOD_END|NEED_SOURCE_SEMANTICS_CONFIRMATION|NEED_TARGET_COLLISION_RESOLUTION|NEED_TRANSITION_CALENDAR_EVIDENCE; structural context=FIXED_DATE_FISCAL_YEAR,4,15,Q1,2024,NO,"issuer IR release, annual report, or financial reports page",P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q1. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P8H-3-1154,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,GHM,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE,982,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-11-08,NO,0,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE,Verify fiscal transition evidence for FY2024 Q2; Verify official period_end for FY2024 Q2; Verify source semantics confirmation for FY2024 Q2; Verify target collision evidence for FY2024 Q2,Phase 8G issue=PERIOD_END_TRANSITION_REVIEW|TARGET_COLLISION|TRANSITION_REVIEW|TRANSITION_SEQUENCE; source dependency=NEED_OFFICIAL_PERIOD_END|NEED_SOURCE_SEMANTICS_CONFIRMATION|NEED_TARGET_COLLISION_RESOLUTION|NEED_TRANSITION_CALENDAR_EVIDENCE; structural context=FIXED_DATE_FISCAL_YEAR,4,15,Q2,2024,NO,"issuer IR release, annual report, or financial reports page",P3_LATEST8Q,7,"Research official issuer sources for FY2024 Q2. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P8H-3-1155,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,GHM,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE,982,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-12-31,2025-02-07,NO,0,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE,Verify fiscal transition evidence for FY2024 Q3; Verify official period_end for FY2024 Q3; Verify source semantics confirmation for FY2024 Q3; Verify target collision evidence for FY2024 Q3,Phase 8G issue=PERIOD_END_TRANSITION_REVIEW|TARGET_COLLISION|TRANSITION_REVIEW|TRANSITION_SEQUENCE; source dependency=NEED_OFFICIAL_PERIOD_END|NEED_SOURCE_SEMANTICS_CONFIRMATION|NEED_TARGET_COLLISION_RESOLUTION|NEED_TRANSITION_CALENDAR_EVIDENCE; structural context=FIXED_DATE_FISCAL_YEAR,4,15,Q3,2024,NO,"issuer IR release, annual report, or financial reports page",P3_LATEST8Q,6,"Research official issuer sources for FY2024 Q3. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P8H-3-1156,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,GHM,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE,982,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-08-05,NO,0,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE,Verify fiscal transition evidence for FY2025 Q1; Verify official period_end for FY2025 Q1; Verify source semantics confirmation for FY2025 Q1; Verify target collision evidence for FY2025 Q1,Phase 8G issue=PERIOD_END_TRANSITION_REVIEW|TARGET_COLLISION|TRANSITION_REVIEW|TRANSITION_SEQUENCE; source dependency=NEED_OFFICIAL_PERIOD_END|NEED_SOURCE_SEMANTICS_CONFIRMATION|NEED_TARGET_COLLISION_RESOLUTION|NEED_TRANSITION_CALENDAR_EVIDENCE; structural context=FIXED_DATE_FISCAL_YEAR,4,15,Q1,2025,NO,"issuer IR release, annual report, or financial reports page",P3_LATEST8Q,5,"Research official issuer sources for FY2025 Q1. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P8H-3-1157,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,GHM,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|SOURCE_SEMANTICS_CONFIRMATION,987,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-06-30,,NO,0,CAPEX_FOR_FCF|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|SOURCE_SEMANTICS_CONFIRMATION,Verify Capex required to derive FCF for FY2024 Q2; Verify FCF for FY2024 Q2; Verify first-public result publication date for FY2024 Q2; Verify source semantics confirmation for FY2024 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_FCF|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,4,35,Q2,2024,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, first-public result publication date, source semantics confirmation. Do not research other fields.",P8H-3-1162,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,GITS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE,1029,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-03-29,2025-04-30,NO,0,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE,Verify fiscal transition evidence for FY2025 Q1; Verify official period_end for FY2025 Q1; Verify source semantics confirmation for FY2025 Q1; Verify target collision evidence for FY2025 Q1,Phase 8G issue=PERIOD_END_TRANSITION_REVIEW|TARGET_COLLISION|TRANSITION_REVIEW|TRANSITION_SEQUENCE; source dependency=NEED_OFFICIAL_PERIOD_END|NEED_SOURCE_SEMANTICS_CONFIRMATION|NEED_TARGET_COLLISION_RESOLUTION|NEED_TRANSITION_CALENDAR_EVIDENCE; structural context=OTHER_VERIFIED,4,15,Q1,2025,NO,"issuer IR release, annual report, or financial reports page",P3_LATEST8Q,6,"Research official issuer sources for FY2025 Q1. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P8H-3-1209,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,GTES,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE,1029,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-07-30,NO,0,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE,Verify fiscal transition evidence for FY2025 Q2; Verify official period_end for FY2025 Q2; Verify source semantics confirmation for FY2025 Q2; Verify target collision evidence for FY2025 Q2,Phase 8G issue=PERIOD_END_TRANSITION_REVIEW|TARGET_COLLISION|TRANSITION_REVIEW|TRANSITION_SEQUENCE; source dependency=NEED_OFFICIAL_PERIOD_END|NEED_SOURCE_SEMANTICS_CONFIRMATION|NEED_TARGET_COLLISION_RESOLUTION|NEED_TRANSITION_CALENDAR_EVIDENCE; structural context=OTHER_VERIFIED,4,15,Q2,2025,NO,"issuer IR release, annual report, or financial reports page",P3_LATEST8Q,5,"Research official issuer sources for FY2025 Q2. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P8H-3-1210,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,GTES,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|FCF_DIRECT|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,1065,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2023-06-30,2023-08-08,NO,0,CAPEX_FOR_FCF|FCF_DIRECT|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,Verify Capex required to derive FCF for FY2023 Q2; Verify FCF for FY2023 Q2; Verify source semantics confirmation for FY2023 Q2; Verify Total Debt for FY2023 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_DEBT|NEED_FCF|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,4,35,Q2,2023,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2023 Q2. Verify Capex required to derive FCF, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P8H-3-1247,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,HHH,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|FCF_DIRECT|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,1065,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2023-09-30,2023-11-06,NO,0,CAPEX_FOR_FCF|FCF_DIRECT|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,Verify Capex required to derive FCF for FY2023 Q3; Verify FCF for FY2023 Q3; Verify source semantics confirmation for FY2023 Q3; Verify Total Debt for FY2023 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_DEBT|NEED_FCF|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,4,35,Q3,2023,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,"Research official issuer sources for FY2023 Q3. Verify Capex required to derive FCF, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P8H-3-1248,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,HHH,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CASH|FIRST_PUBLIC_PUBLISH_DATE|REVENUE|TOTAL_DEBT,1087,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-11-30,,NO,0,CASH|FIRST_PUBLIC_PUBLISH_DATE|REVENUE|TOTAL_DEBT,Verify Cash for FY2025 Q2; Verify first-public result publication date for FY2025 Q2; Verify Revenue for FY2025 Q2; Verify Total Debt for FY2025 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CASH|NEED_DEBT|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_REVENUE; structural context=FIXED_DATE_FISCAL_YEAR,4,40,Q2,2025,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,7,"Research official issuer sources for FY2025 Q2. Verify Cash, first-public result publication date, Revenue, Total Debt. Do not research other fields.",P8H-3-1270,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,HOVR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|FCF_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,1107,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-10-28,NO,0,CAPEX_FOR_FCF|FCF_DIRECT|SOURCE_SEMANTICS_CONFIRMATION,Verify Capex required to derive FCF for FY2024 Q3; Verify FCF for FY2024 Q3; Verify source semantics confirmation for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_FCF|NEED_MISSING_QUARTER_SOURCE|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,3,35,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, source semantics confirmation. Do not research other fields.",P8H-3-1295,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,HTO,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,1116,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-10-30,NO,0,EBIT_DIRECT|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,Verify EBIT for FY2024 Q3; Verify source semantics confirmation for FY2024 Q3; Verify Total Debt for FY2024 Q3,Phase 8G issue=MISSING_QUARTER|PRIMARY_CORE_INCOMPLETE; source dependency=NEED_DEBT|NEED_EBIT|NEED_MISSING_QUARTER_SOURCE|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,3,35,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,"Research official issuer sources for FY2024 Q3. Verify EBIT, source semantics confirmation, Total Debt. Do not research other fields.",P8H-3-1302,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,HVT,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE,1118,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-06-30,2024-07-31,NO,0,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE,Verify fiscal transition evidence for FY2024 Q1; Verify official period_end for FY2024 Q1; Verify source semantics confirmation for FY2024 Q1; Verify target collision evidence for FY2024 Q1,Phase 8G issue=PERIOD_END_TRANSITION_REVIEW|TARGET_COLLISION|TRANSITION_REVIEW|TRANSITION_SEQUENCE; source dependency=NEED_OFFICIAL_PERIOD_END|NEED_SOURCE_SEMANTICS_CONFIRMATION|NEED_TARGET_COLLISION_RESOLUTION|NEED_TRANSITION_CALENDAR_EVIDENCE; structural context=WEEK_BASED_52_53,4,15,Q1,2024,NO,"issuer IR release, annual report, or financial reports page",P3_LATEST8Q,7,"Research official issuer sources for FY2024 Q1. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P8H-3-1306,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,HWKN,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE,1118,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2025-06-30,2025-07-30,NO,0,FISCAL_TRANSITION_EVIDENCE|OFFICIAL_PERIOD_END|SOURCE_SEMANTICS_CONFIRMATION|TARGET_COLLISION_EVIDENCE,Verify fiscal transition evidence for FY2025 Q1; Verify official period_end for FY2025 Q1; Verify source semantics confirmation for FY2025 Q1; Verify target collision evidence for FY2025 Q1,Phase 8G issue=PERIOD_END_TRANSITION_REVIEW|TARGET_COLLISION|TRANSITION_REVIEW|TRANSITION_SEQUENCE; source dependency=NEED_OFFICIAL_PERIOD_END|NEED_SOURCE_SEMANTICS_CONFIRMATION|NEED_TARGET_COLLISION_RESOLUTION|NEED_TRANSITION_CALENDAR_EVIDENCE; structural context=WEEK_BASED_52_53,4,15,Q1,2025,NO,"issuer IR release, annual report, or financial reports page",P3_LATEST8Q,5,"Research official issuer sources for FY2025 Q1. Verify fiscal transition evidence, official period_end, source semantics confirmation, target collision evidence. Do not research other fields.",P8H-3-1308,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,HWKN,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|SOURCE_SEMANTICS_CONFIRMATION,1153,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-06-30,,NO,0,CAPEX_FOR_FCF|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|SOURCE_SEMANTICS_CONFIRMATION,Verify Capex required to derive FCF for FY2024 Q2; Verify FCF for FY2024 Q2; Verify first-public result publication date for FY2024 Q2; Verify source semantics confirmation for FY2024 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_FCF|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,4,35,Q2,2024,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, first-public result publication date, source semantics confirmation. Do not research other fields.",P8H-3-1336,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,ILLR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|SOURCE_SEMANTICS_CONFIRMATION,1153,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,,NO,0,CAPEX_FOR_FCF|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|SOURCE_SEMANTICS_CONFIRMATION,Verify Capex required to derive FCF for FY2024 Q3; Verify FCF for FY2024 Q3; Verify first-public result publication date for FY2024 Q3; Verify source semantics confirmation for FY2024 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|PUBLISH_DATE_MISSING|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_FCF|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,4,35,Q3,2024,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,7,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, first-public result publication date, source semantics confirmation. Do not research other fields.",P8H-3-1337,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,ILLR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|SOURCE_SEMANTICS_CONFIRMATION,1153,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-12-31,2026-01-26,NO,0,CAPEX_FOR_FCF|FCF_DIRECT|FIRST_PUBLIC_PUBLISH_DATE|SOURCE_SEMANTICS_CONFIRMATION,Verify Capex required to derive FCF for FY2024 Q4; Verify FCF for FY2024 Q4; Verify first-public result publication date for FY2024 Q4; Verify source semantics confirmation for FY2024 Q4,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|PUBLISH_LATE_REVIEW|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_FCF|NEED_FIRST_PUBLIC_RESULT_DATE|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,4,35,Q4,2024,NO,issuer Investor Relations earnings release/archive,P3_LATEST8Q,6,"Research official issuer sources for FY2024 Q4. Verify Capex required to derive FCF, FCF, first-public result publication date, source semantics confirmation. Do not research other fields.",P8H-3-1338,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,STRUCTURAL_REVIEW_ALSO_REQUIRED,ILLR,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|FCF_DIRECT|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,1167,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2023-09-30,2023-11-08,NO,0,CAPEX_FOR_FCF|FCF_DIRECT|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,Verify Capex required to derive FCF for FY2024 Q1; Verify FCF for FY2024 Q1; Verify source semantics confirmation for FY2024 Q1; Verify Total Debt for FY2024 Q1,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_DEBT|NEED_FCF|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=FIXED_DATE_FISCAL_YEAR,4,35,Q1,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,8,"Research official issuer sources for FY2024 Q1. Verify Capex required to derive FCF, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P8H-3-1361,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,INBS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|FCF_DIRECT|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,1167,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2023-12-31,2024-02-09,NO,0,CAPEX_FOR_FCF|FCF_DIRECT|SOURCE_SEMANTICS_CONFIRMATION|TOTAL_DEBT,Verify Capex required to derive FCF for FY2024 Q2; Verify FCF for FY2024 Q2; Verify source semantics confirmation for FY2024 Q2; Verify Total Debt for FY2024 Q2,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_DEBT|NEED_FCF|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=FIXED_DATE_FISCAL_YEAR,4,35,Q2,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,"Research official issuer sources for FY2024 Q2. Verify Capex required to derive FCF, FCF, source semantics confirmation, Total Debt. Do not research other fields.",P8H-3-1362,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,INBS,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
Latest8Q closure,CAPEX_FOR_FCF|FCF_DIRECT|REVENUE|SOURCE_SEMANTICS_CONFIRMATION,1170,EXTERNAL_OFFICIAL_EVIDENCE_REQUIRED,2024-09-30,2024-11-12,NO,0,CAPEX_FOR_FCF|FCF_DIRECT|REVENUE|SOURCE_SEMANTICS_CONFIRMATION,Verify Capex required to derive FCF for FY2024 Q3; Verify FCF for FY2024 Q3; Verify Revenue for FY2024 Q3; Verify source semantics confirmation for FY2024 Q3,Phase 8G issue=PRIMARY_CORE_INCOMPLETE|SECONDARY_FIELDS_INCOMPLETE; source dependency=NEED_CAPEX|NEED_FCF|NEED_REVENUE|NEED_SOURCE_SEMANTICS_CONFIRMATION; structural context=CALENDAR_YEAR,4,35,Q3,2024,NO,issuer quarterly/annual report; SEC filing/XBRL only as fallback,P3_LATEST8Q,7,"Research official issuer sources for FY2024 Q3. Verify Capex required to derive FCF, FCF, Revenue, source semantics confirmation. Do not research other fields.",P8H-3-1367,NO,READY_FOR_EXTERNAL_RESEARCH_CLEANED,,INDP,NO,Required to close downstream-critical latest8Q gaps for TTM / Score / Lifecycle / Valuation
